評論,tokens
"這款洗髮精添加100%台灣籽苦茶油、台灣特有肖楠液純露
精油選用甜橙、高地薰衣草精油等，兼具木質與柑橘調的清新香氣
使用起來特別療癒身心
質地流動性高～
此洗髮精針對油性髮質研發
使用感微涼，用起來溫和舒適
去油效果不錯但髮尾不乾喔!
我後續不會使用潤髮
只會吹髮前擦個髮油~~
整體使用感真的很喜歡!!
如果您喜歡自然草本香氣
非常推薦茶籽堂的洗沐系列!","['這', '款', '洗髮精', '添加', '台灣籽', '苦茶油', '台灣', '特有', '肖楠液', '純露', '精油', '選用', '甜橙', '高地', '薰衣草', '精油', '等', '兼具', '木質', '與', '柑橘調', '的', '清新', '香氣', '使用', '起來', '特別', '療癒', '身心', '質地', '流動性', '高', '此', '洗髮精', '針對', '油性', '髮質', '研發', '使用感', '微', '涼', '用起來', '溫和', '舒適', '去', '油', '效果', '不錯', '但', '髮尾', '不', '乾', '喔', '我', '後續', '不會', '使用', '潤髮', '只', '會', '吹髮', '前', '擦', '個', '髮油', '整體', '使用感', '真的', '很', '喜歡', '如果', '您', '喜歡', '自然', '草本', '香氣', '非常', '推薦', '茶籽堂', '的', '洗沐', '系列']"
"說到油頭必備的洗髮精，呂的紫瓶絕對是榜上有名的選手。
之前爬文只要輸入關鍵字，一定都會跳出呂的紫瓶
我自己也有買來用過，只是已經用完了空瓶丟掉了
現在服役的是他的朋友-呂的棕瓶XD
洗髮精的顏色是半透明的棕色，很像咖啡
不知道呂家的洗髮精是不是都有一股中藥味?我個人蠻喜歡的!
起泡容易，泡沫量也足夠，洗完之後頭皮很清爽，覺得可以有效帶走頭皮油脂。
清潔力10分的話應該有8-9分，但相對的頭髮也會比較乾澀，記得要再上護髮!之前有一次沒有上護髮，結果整的大炸毛，還是得乖乖護髮~!
跟棕色那罐比起來，我更喜歡紫","['說到', '油頭', '必備', '的', '洗髮精', '呂', '的', '紫瓶', '絕對', '是', '榜', '上', '有名', '的', '選手', '之前', '爬文', '只要', '輸入', '關鍵字', '一定', '都', '會', '跳出', '呂', '的', '紫瓶', '我', '自己', '也', '有', '買來', '用', '過', '只是', '已經', '用完', '了', '空瓶', '丟掉', '了', '現在', '服役', '的', '是', '他', '的', '朋友', '呂', '的', '棕瓶', '洗髮精', '的', '顏色', '是', '半', '透明', '的', '棕色', '很', '像', '咖啡', '不', '知道', '呂家', '的', '洗髮精', '是', '不', '是', '都', '有', '一', '股', '中藥味', '我', '個人', '蠻', '喜歡', '的', '起泡', '容易', '泡沫量', '也', '足夠', '洗完', '之後', '頭皮', '很', '清爽', '覺得', '可以', '有效', '帶走', '頭皮', '油脂', '清潔', '力分', '的話', '應該', '有', '分', '但', '相對的', '頭髮', '也', '會', '比較', '乾澀', '記得', '要', '再', '上', '護髮', '之前', '有', '一', '次', '沒有', '上', '護髮', '結果', '整', '的', '大炸', '毛', '還是', '得', '乖乖', '護髮', '跟', '棕色', '那', '罐', '比', '起來', '我', '更', '喜歡', '紫']"
"這款黑豆柔順洗髮精色澤偏淡黃色，質地較清爽，很好推搓，搓洗頭髮很容易起泡！我的頭皮偏中性，平常大概前一天有洗頭，隔天午後會出油，但常有戶外活動髮尾易乾燥。
很開心抽到，使用產品的期間頭皮我天天洗頭，這款洗髮精我非常非常喜歡起泡後散發的木質調香氣，真的超愛木質調，聞起來舒適放鬆優雅，瓶身標示的成分有韓國很紅的積雪草，還有茶葉洋甘菊、甘草根、迷迭香等多達七種植物精華，氣味真的很令人身心靈放鬆～～～
洗完頭髮頭皮很清爽，但柔順的效果在洗完時比較明顯，沒有搭配潤護髮產品時直接吹乾還是會稍微毛躁，但搭配護髮產品效果","['這', '款', '黑豆', '柔順', '洗髮精', '色澤', '偏', '淡', '黃色', '質地', '較', '清爽', '很', '好', '推', '搓', '搓洗', '頭髮', '很', '容易', '起泡', '我', '的', '頭皮', '偏', '中性', '平常', '大概', '前', '一', '天', '有', '洗頭', '隔天', '午後', '會', '出', '油', '但', '常', '有', '戶外', '活動', '髮尾', '易', '乾燥', '很', '開心', '抽到', '使用', '產品', '的', '期間', '頭皮', '我', '天天', '洗頭', '這', '款', '洗髮精', '我', '非常', '非常', '喜歡', '起泡', '後', '散發', '的', '木質', '調', '香氣', '真的', '超愛', '木質', '調聞', '起來', '舒適', '放鬆', '優雅', '瓶身', '標示', '的', '成分', '有', '韓國', '很', '紅', '的', '積雪草', '還', '有', '茶葉', '洋甘菊', '甘草', '根迷', '迭香', '等', '多達', '七', '種', '植物', '精華', '氣味', '真的', '很', '令', '人身', '心靈', '放鬆', '洗完', '頭髮', '頭皮', '很', '清爽', '但', '柔順', '的', '效果', '在', '洗完', '時', '比較', '明顯', '沒有', '搭配', '潤護髮', '產品', '時', '直接', '吹乾', '還是', '會', '稍微', '毛躁', '但', '搭配', '護髮', '產品', '效果']"
"我本人是台塑紅瓶的死忠粉絲，不斷回購已使用數年。
本身頭皮是油性、軟塌髮，一年四季每天洗頭，夏天油頭情況很嚴重，大概到隔天10點就會油油塌塌的(嘆)
冬天時因頭皮較敏感，有時會有紅腫也會有頭皮屑的狀況，因此購入敏感頭皮款的紫瓶
相較紅瓶清潔力很強又有涼感，紫瓶走溫和路線，清潔力雖比不上紅瓶，但作為冬天的洗髮用品我覺得很足夠！(冬天有時候紅瓶那個涼感太刺激😂)
有效改善頭皮過敏及頭皮屑的情況，但我覺得不能夠長期使用(效果會變差?!)，我會跟其他瓶洗髮精輪替使用。
📍味道溫和，不會過香，是男女皆適用的款式。
","['我', '本人', '是', '台塑', '紅瓶', '的', '死忠', '粉絲', '不斷', '回購', '已', '使用', '數', '年', '本身', '頭皮', '是', '油性', '軟', '塌髮', '一', '年', '四', '季', '每', '天', '洗頭', '夏天', '油頭', '情況', '很', '嚴重', '大概', '到', '隔天', '點', '就', '會', '油油', '塌塌', '的', '嘆', '冬天', '時', '因', '頭皮', '較', '敏感', '有時', '會', '有', '紅腫', '也', '會', '有', '頭皮屑', '的', '狀況', '因此', '購入', '敏感', '頭皮款', '的', '紫瓶', '相較', '紅瓶', '清潔力', '很', '強', '又', '有', '涼感', '紫瓶', '走', '溫和', '路線', '清潔力', '雖', '比不上', '紅瓶', '但', '作為', '冬天', '的', '洗髮', '用品', '我', '覺得', '很', '足夠', '冬天', '有時候', '紅瓶', '那', '個', '涼感', '太', '刺激', '有效', '改善', '頭皮', '過敏', '及', '頭皮屑', '的', '情況', '但', '我', '覺得', '不能夠', '長期', '使用', '效果', '會', '變差', '我', '會', '跟', '其他', '瓶', '洗髮精', '輪替', '使用', '味道', '溫和', '不會', '過香', '是', '男女', '皆', '適用', '的', '款式']"
"這是我們家定期回購的洗髮乳品牌
這次挑選沒用過的潔淨保濕款試試看
【產品包裝&外觀】
***************
正品容量:750ml
藥妝店訂價:289$
特價:199$
***************
外包裝是他們家常態版包裝
類似半月型的塑膠罐裝
一貫他們家配色，深藍頭搭配白色瓶身
[潔淨保濕]瓶身是深藍色標籤，搭配一堆泡泡圖案
按壓式壓頭
【產品資訊】
(以下資訊轉貼自:屈臣氏網路商店)
48小時控屑、去油止癢
深入毛囊抗菌抗屑頭皮SPA
突破性創新，頭皮超清爽
• 長效去屑
專研去屑科技
深","['這', '是', '我們', '家', '定期', '回購', '的', '洗髮乳', '品牌', '這', '次', '挑選', '沒', '用', '過', '的', '潔淨', '保濕款', '試試看', '產品', '包裝', '外觀', '正品', '容量', '藥妝店', '訂價', '特價', '外', '包裝', '是', '他們', '家', '常態版', '包裝', '類似', '半月型', '的', '塑膠', '罐裝', '一貫', '他們', '家', '配色', '深藍頭', '搭配', '白色', '瓶身', '潔淨', '保濕', '瓶身', '是', '深藍色', '標籤', '搭配', '一', '堆', '泡泡', '圖案', '按壓式', '壓頭', '產品', '資訊', '以下', '資訊', '轉貼', '自', '屈臣氏', '網路', '商店', '小時', '控屑', '去', '油', '止癢', '深入', '毛囊', '抗菌', '抗', '屑', '頭皮', '突破性', '創新', '頭皮', '超清爽', '長效', '去', '屑', '專研', '去', '屑', '科技', '深']"
"在屈臣氏購入，這款是新包裝款，
偏保濕款的洗髮乳，適合頭髮毛躁的人，
使用它就不太需要再使用潤髮乳了，
目前冬天使用覺得很不錯，會想回購。","['在', '屈臣氏', '購入', '這', '款', '是', '新', '包裝款', '偏', '保濕款', '的', '洗髮乳', '適合', '頭髮', '毛躁', '的', '人', '使用', '它', '就', '不', '太', '需要', '再', '使用', '潤髮乳', '了', '目前', '冬天', '使用', '覺得', '很', '不錯', '會', '想', '回', '購']"
"這是我今年母親節檔期在櫃上消費送的會員禮
是款特別符合我需求的洗髮精
我本身頭皮就是很容易出油跟敏感泛紅
我過去使用過卡詩洗髮精都覺得很不錯用
沒有踩雷過
剛好最近夏天非常炎熱
頭皮出油更厲害
會開始需要使用有控油效果的洗髮精
產品主打無矽靈髮浴，敏感頭皮肌膚適用，蘊含胡桐籽精萃油與沁涼薄荷醇，舒緩修復敏弱頭皮。以甘油為肌膚長效保濕，對抗內外壓力威脅，即刻舒緩。
這是我洗髮前的樣子
頭髮出油扁塌
質地是帶有藍色的透明凝露狀
我一向非常讚賞卡詩家的調香
這款香氛是類似藍風鈴的清新中性香
男女都會喜歡的味道
","['這', '是', '我', '今年', '母親節', '檔期', '在', '櫃', '上', '消費', '送', '的', '會員禮', '是', '款', '特別', '符合', '我', '需求', '的', '洗髮精', '我', '本身', '頭皮', '就是', '很', '容易', '出', '油', '跟', '敏感', '泛紅', '我', '過去', '使用', '過', '卡詩', '洗髮精', '都', '覺得', '很', '不錯', '用', '沒有', '踩雷', '過', '剛好', '最近', '夏天', '非常', '炎熱', '頭皮', '出', '油', '更', '厲害', '會', '開始', '需要', '使用', '有', '控油', '效果', '的', '洗髮精', '產品', '主打', '無矽', '靈髮浴', '敏感', '頭皮', '肌膚', '適用', '蘊含', '胡桐籽', '精萃油', '與', '沁涼', '薄荷醇', '舒緩', '修復', '敏弱', '頭皮', '以', '甘油', '為', '肌膚', '長效', '保濕', '對抗', '內外', '壓力', '威脅', '即刻', '舒緩', '這', '是', '我', '洗髮', '前', '的', '樣子', '頭髮', '出', '油', '扁', '塌質地', '是', '帶有', '藍色', '的', '透明', '凝露狀', '我', '一向', '非常', '讚賞', '卡詩家', '的', '調香', '這', '款', '香氛', '是', '類似', '藍風鈴', '的', '清新', '中', '性香', '男女', '都', '會', '喜歡', '的', '味道']"
"近期一直在找尋卡詩護色的替代品
看了網友BENNY0的uka護色心得被生火後🔥
購入100ml試洗覺得蠻讚的👍
呃…卡詩當然沒有不好
只是覺得既然臉部保養都有眾多品牌可選擇
頭髮也不該只買卡詩啊～
（尤其像我這麼花心的人🤭）
洗後我的自然捲毛躁感明顯降低🤩
髮質看來滑順許多（這點有優於卡詩）
在未搭配潤髮乳或髮膜等護髮品的條件下
還能呈現這樣的狀態令我十分驚艷❗️
而且它的香味不會像卡詩那樣濃郁
屬於溫和低調的質感沙龍香💫
護色效果也不錯～
用完會想買大罐400ml的","['近期', '一直', '在', '找尋', '卡詩', '護色', '的', '替代品', '看', '了', '網友', '的', '護色', '心得', '被', '生火', '後', '購入', '試洗', '覺得', '蠻', '讚', '的', '呃', '卡詩', '當然', '沒有', '不', '好', '只是', '覺得', '既然', '臉部', '保養', '都', '有', '眾多', '品牌', '可', '選擇', '頭髮', '也', '不', '該', '只', '買', '卡詩', '啊', '尤其', '像', '我', '這麼', '花心', '的', '人', '洗', '後', '我', '的', '自然', '捲毛躁感', '明顯', '降低', '髮質', '看來', '滑順', '許多', '這', '點', '有', '優於', '卡詩', '在', '未', '搭配', '潤髮乳', '或', '髮膜', '等', '護髮品', '的', '條件', '下', '還', '能', '呈現', '這樣', '的', '狀態', '令', '我', '十分', '驚艷', '而且', '它', '的', '香味', '不會', '像', '卡詩', '那樣', '濃郁', '屬於', '溫和', '低調', '的', '質感', '沙龍', '香', '護色', '效果', '也', '不錯', '用完', '會', '想', '買', '大', '罐', '的']"
"這組我真的是不知道怎麼的看到直接下單，
八成是瘋了我，盲買看看，
洗後一句話⋯謝謝再聯絡⋯
味道薰衣草味很重，不是我的菜，
非常好起泡可以，
但是用水沖洗時，澀澀的感覺很明顯，
覺得頭髮一直有摩擦感，
去油力超強，但實在很真不愛沖水的過程，
油性頭皮應該會覺很威～","['這', '組', '我', '真的', '是', '不', '知道', '怎麼', '的', '看到', '直接', '下單', '八成', '是', '瘋', '了', '我', '盲', '買', '看看', '洗', '後', '一', '句', '話', '謝謝', '再', '聯絡', '味道', '薰衣草味', '很', '重', '不', '是', '我', '的', '菜', '非常', '好', '起泡', '可以', '但是', '用', '水', '沖洗', '時', '澀澀', '的', '感覺', '很', '明顯', '覺得', '頭髮', '一直', '有', '摩擦感', '去', '油力', '超強', '但', '實在', '很', '真', '不', '愛', '沖水', '的', '過程', '油性', '頭皮', '應該', '會', '覺', '很威']"
"麗仕在頭髮護理這塊也說是老品牌了 ~
這次去逛賣場看到了這瓶 ""柔亮清爽洗髮乳"" ~
大瓶容量750G  有送一瓶小瓶的是針對乾澀脆弱髮質來使用的 ~
依照現在的氣候 很適合用這系列的 ~
這款是針對油性易扁塌的髮質來用的 ~
在夏天 我的頭皮屬中油性 往往過了中午開始出油 ~
到了晚上更是慘不忍睹 就像油條一樣 ~
所以會選擇油性頭皮使用的產品 ~
裡面添加了4D玻尿酸+青檸精華 0%矽靈配方 ~
味道聞起來很清爽 ~
洗起來的感覺很舒服 沖得很乾淨 不會有殘留感～
泡泡也蠻多的 有種做頭皮SPA感~
","['麗仕', '在', '頭髮', '護理', '這', '塊', '也', '說', '是', '老', '品牌', '了', '這', '次', '去', '逛', '賣場', '看到', '了', '這', '瓶', '柔亮', '清爽', '洗髮乳', '大', '瓶', '容量', '有', '送', '一', '瓶', '小', '瓶', '的', '是', '針對', '乾澀', '脆弱', '髮質', '來', '使用', '的', '依照', '現在', '的', '氣候', '很', '適合', '用', '這', '系列', '的', '這', '款', '是', '針對', '油性', '易', '扁塌', '的', '髮質', '來', '用', '的', '在', '夏天', '我', '的', '頭皮', '屬', '中油性', '往往', '過', '了', '中午', '開始', '出', '油', '到', '了', '晚上', '更', '是', '慘不忍睹', '就', '像', '油條', '一樣', '所以', '會', '選擇', '油性', '頭皮', '使用', '的', '產品', '裡面', '添加', '了', '玻尿酸', '青檸', '精華', '矽靈', '配方', '味道', '聞起來', '很', '清爽', '洗起來', '的', '感覺', '很', '舒服', '沖', '得', '很', '乾淨', '不會', '有', '殘留感', '泡泡', '也', '蠻', '多', '的', '有', '種', '做', '頭皮感']"
