評論,tokens
"這次試用的是L'OREAL PARIS 巴黎萊雅的「黃金胜肽柔韌修護洗髮露」和「黃金胜肽柔韌修護護髮素」，使用方式如圖，使用時間一周～
外觀質地：
洗髮露是透明凝露，護髮素是白色乳狀，壓罐頭的設計稍微大一點，按壓上比一般的設計方便順手。
洗時感受：
洗髮露和護髮素都很容易起泡，因為主打是黃金胜肽和小分子蛋白質修護，原本以為是偏滋潤的髮品，沖洗需要多一點時間，結果其實很好沖洗，甚至比一些同樣主打滋潤的護髮素更容易沖乾淨。
香味：
香味是最大的記憶點！洗髮露和護髮素聞起來有甜甜的蜂蜜味，而且意外的在炎熱的八月","['LOREALPARIS', '巴黎', '萊雅', '黃金', '胜肽', '柔韌', '修護', '黃金', '胜肽', '柔韌', '修護', '護髮素', '方式', '時間', '外觀', '質地', '透明', '凝露', '護髮素', '白色', '乳狀', '罐頭', '設計', '稍微', '一點', '設計', '方便', '順手', '感受', '護髮素', '起泡', '黃金', '胜肽', '分子', '蛋白質', '修護', '原本', '滋潤', '髮品', '沖洗', '時間', '結果', '其實', '沖洗', '甚至', '同樣', '滋潤', '護髮素', '乾淨', '香味', '香味', '記憶', '護髮素', '聞起來', '甜甜', '蜂蜜味', '意外', '炎熱', '八月']"
"姐姐大人知道我最愛用的洗髮精，其品牌是呂，所以這個給我用用看
以下是我最愛的洗髮精，油頭的我用生命在推
呂 - 滋養韌髮洗髮精(油性髮質適用)
回到正題
這罐洗髮精的的顏色是有透明感的棕色
質地很水，流動性非常高
起泡力好，泡泡量非常多
聞起來的味道很難形容，只能說是加工後的植萃味道，我不喜歡
我喜歡泡泡很多，所以用量比較多，大約會按壓2下
洗頭的過程中，頭髮表面會有滑滑的感覺，所以需要花時間用水沖掉
這款洗髮比較特別，我會分成頭皮跟頭髮來說
頭皮
對頭皮的洗淨力一般般，大概只能洗掉5成油垢
洗頭髮後，頭","['大人', '用用', '以下', '最愛', '油頭', '生命', '滋養', '韌髮', '精油性', '髮質', '適用', '回到', '正題', '顏色', '透明感', '棕色', '質地', '水流', '動性', '高起', '泡力', '泡泡量', '味道', '形容', '加工', '植萃', '味道', '泡泡', '用量', '按壓', '洗頭', '過程', '表面', '滑滑', '時間', '用水', '沖掉', '分成', '頭皮', '頭皮', '頭皮', '洗淨力', '一般般', '大概', '洗掉', '油垢']"
"屈臣氏購入
對蔻蘿蘭的產品，原本就印象很好。
粉色那罐，之前已經用完過2瓶正品了，也有買另一款的正品使用。
會買這款試用組合，事實上是衝著袋子去的。
袋子看著很好用，洗髮精也好用，順便試試藍色此款。
控油款跟此款真的很像，原以為此款是控油的，薄荷味道。
剛在找品項才發現不一樣。
此款是""涼感淨化洗髮精""
透明藍色微稠，散發著濃濃的薄荷味。
薄荷香氣十分濃郁。
使用起來一如既往沒什麼泡泡，它家泡泡都偏少，尤其是第一次用，洗掉後使用第二次，泡泡會多一些。
但與大部分洗髮產品比起來，仍是非常少的。
個人是可以接","['屈臣氏', '購入', '蔻蘿蘭', '原本', '印象', '粉色', '已經', '用完', '組合', '事實', '衝著', '袋子', '袋子', '好用', '好用', '順便', '藍色', '控油款', '控油', '薄荷', '味道', '品項', '發現', '涼感', '淨化', '透明', '藍色', '微稠', '散發', '濃濃', '薄荷味', '薄荷', '香氣', '十分', '濃郁', '既往', '泡泡', '泡泡', '偏少', '尤其', '洗掉', '泡泡']"
"20230330補充:回購！真的好好用👍
之前有拿過覺亞免費的角質淨化液，用起來跟艾瑪絲的很像，都很好用，但因為不便宜而且沒有迫切需要所以用完就沒續購，不過對這個品牌還滿有好感的！
最近在臉書看到這個公益組合，覺得很可以～
這個組合包含：
玫瑰系列的洗髮精、潤髮乳75ml
還有一罐30ml的魔髮精靈
跟一瓶75ml的護色版甘草次酸角質淨化液
然後下單輸入juliart會再送一瓶角質精華液
這樣一共是599元，然後覺亞會把其中100元拿去做公益。而且新註冊+綁定line官方還可以再折200，所以是399超划","['補充', '回購', '好好', '拿過', '覺亞', '免費', '角質', '淨化液', '用起來', '很像', '好用', '便宜', '迫切', '用完', '續購', '好感', '最近', '臉書', '公益', '組合', '組合', '包含', '玫瑰', '潤髮乳', '魔髮精', '靈跟', '護色版', '甘草', '次酸', '角質', '淨化液', '然後', '下單', '輸入', 'juliart', '角質', '精華液', '這樣', '然後', '覺亞', '拿去', '公益', '註冊', '綁定', 'line', '官方', '還可以', '超划']"
"#髮質中性偏乾 #燙髮 #長度及肩 #不染 #純型 #蘊活 #純香 #深層 #以上洗潤都用過 #艷陽洗髮 #頭髮多，硬，粗勇。你沒聽錯！#一年ㄧ次沙龍
#頭髮自己照顧
中英對照：以下皆用中文簡稱敘述。
蘊活-Invati advenced
純型-Aveda Men pure performance
深層型-Damage remedy
純香-Shampure
豔陽-Suncare
捲髮-Be curly
這些產品我必需說，純型的洗髮，純香的洗髮，蘊活的潤髮，深層的潤髮。都是我五年下來，最適合我的最佳戰友。我","['髮質', '中性', '偏乾', '燙髮', '長度', '純型', '蘊活', '純香', '深層', '洗潤', '艷陽', '粗勇', '聽錯', '沙龍', '照顧', '中英', '對照', '以下', '中文', '簡稱', '敘述', '蘊活', 'Invatiad', 'venced', '純型', 'Aveda', 'Menpure', 'performance', '深層型', 'Damageremedy', '純香', 'Shampure', '豔陽', 'Suncare', '捲髮', 'Becurly', '必需', '純型', '純香', '蘊活', '潤髮', '深層', '潤髮', '適合', '最佳', '戰友']"
"打折時購入
香味很甜很舒壓 在這種每天都怕染疫的日子
香氛真多可以放鬆心情
起泡容易
先生也表示洗完頭不會癢
出油也還好
我自己的話覺得柔順不打結的狀況有比較好
雖然這罐是蓬鬆感 但用起來還好
之後會在想購入！ 推","['打折', '購入', '香味', '舒壓', '日子', '香氛', '放鬆', '心情', '起泡', '先生', '表示', '還好', '柔順', '打結', '狀況', '蓬鬆感', '用起來', '還好', '購入']"
"海倫仙度絲一直是我老公的愛牌，他說去頭皮屑很好用。
這款是油性頭皮適用，而我是中偏乾性，所以我並不常使用，每當天氣悶熱流汗有頭皮味時我就會用它。
它的清潔力很好，在洗的時候頭皮會有啾啾的觸感。
它的質地是透明的，留香力不持久，大約隔天早上就沒有了。
洗完若沒潤絲或護髮會有乾燥感，有些許毛躁，還是要配合護髮品才能維持髮絲的光澤柔順。","['老公', '愛牌', '說去', '頭皮屑', '好用', '油性', '頭皮', '適用', '偏乾性', '悶熱', '流汗', '頭皮味', '清潔力', '頭皮', '啾啾', '觸感', '質地', '透明', '留香力', '持久', '隔天', '潤絲', '護髮', '乾燥感', '毛躁', '配合', '護髮品', '維持', '髮絲', '光澤', '柔順']"
"適合每天洗頭的人使用。
我本身是中性頭皮，因為工作的關係需要天天洗頭，有自己習慣用的護髮品，因此選擇洗髮精的條件是清潔力中等、不要加乳霜。
這瓶洗髮精有滿足我的需求，而且洗完頭後頭皮不會癢，頭髮不會變塌、乾澀或打結；但因為我不是受損髮，所以不好評估到底有沒有修護的效果
香味其實不濃，剛擠出來確實有紅茶葉的香味，搓成泡泡之後就淡很多，只會留下一點甜甜的蜂蜜味；吹乾之後幾乎是沒有味道的
噢對，雖然它叫紅茶洗髮精，但是官網表示的香味是
前味：果香
中味：綠茶
後味：玫瑰
底味：蜂蜜、椰子
？？？紅茶呢😂
整體來","['適合', '洗頭', '中性', '頭皮', '工作', '關係', '天天', '洗頭', '習慣', '護髮品', '選擇', '條件', '清潔力', '中等', '不要', '乳霜', '滿足', '需求', '頭皮', '變塌', '乾澀', '打結', '受損', '評估', '到底', '修護', '香味', '其實', '擠出來', '確實', '紅茶葉', '香味', '搓成', '泡泡', '留下', '甜甜', '蜂蜜味', '吹乾', '味道', '紅茶', '官網', '表示', '香味', '果香', '中味', '綠茶', '玫瑰', '底味', '蜂蜜', '椰子', '紅茶', '整體']"
"夏季的好產品
這款擠一點出來加水很好搓出泡沫，沒什麼香味（香味也不持久）
建議拿來洗頭皮，夏天可以直接抑制出油～
這款只要不流汗，兩天半才會有出油感
（平常洗髮乳一天半出油、香水洗髮乳不到一天就出油）
不要拿來洗髮尾，稻草粗糙打結樣樣來
用一點搓泡泡，洗髮根吹完，髮根還蓬蓬的.....
最重要的是控油效果超厲害!!!!","['夏季', '一點', '搓出', '泡沫', '香味', '香味', '持久', '建議', '拿來', '洗頭皮', '夏天', '直接', '抑制', '流汗', '出油感', '平常', '香水', '不到', '不要', '拿來', '洗髮尾', '稻草', '粗糙', '打結', '泡泡', '洗髮根', '吹完', '髮根', '蓬蓬', '重要', '控油', '厲害']"
"去部分的飯店住宿，會有附歐舒丹的旅行組，
另外就是家人買歐舒丹送的旅行組，
雖然沒有用過大罐的，
但小罐的前前後後也用掉非常多罐，
馬鞭草的香味，但起泡後就沒甚麼味道了，
沖玩後頭髮也不會有殘留的馬鞭草香，
我的用量通常都很大，掌心中擺1個50元 及 1個10元硬幣的總和面積大小，
因為量多一點，起泡速度會變很快，泡泡量也蠻多，
這罐洗起來頭皮的洗淨程度是中上，去油效果也一樣比開架買的好一點，
髮絲的地方洗淨程度中上，去油程度上，因此髮絲摸起來會偏乾澀，從沖洗頭髮時就感覺得出來，
吹完髮尾會比較毛，需要另","['飯店', '住宿會', '歐舒丹', '旅行組', '家人', '歐舒丹', '旅行組', '前前後後', '用掉', '馬鞭草', '香味', '起泡', '味道', '沖玩', '殘留', '馬鞭草', '用量', '通常', '掌心', '硬幣', '總和', '面積', '大小', '多一點', '起泡', '速度', '泡泡量', '頭皮', '洗淨', '程度', '上去', '開架', '一點', '髮絲', '地方', '洗淨', '程度', '程度', '髮絲', '摸起來', '乾澀', '沖洗', '吹完', '髮尾']"
"跟上大家的流行買了最近評價不錯的雪芙蘭金萱控油洗髮精
應該蠻多女孩跟我一樣有出油困擾，安全帽戴久頭發塌掉、去外面聚餐油煙味很難洗乾淨等等
自從開始洗這罐金萱之後我遇上的問題都能迎刃而解
洗髮精很怕過度去油，金萱這款去油力度恰到好處，油水平衡控制的蠻好
可以去除掉頭皮一整天下來的出油，但是洗完後髮尾沒有乾澀感
目前洗快要一半超過了，髮根變得乾淨蓬鬆之外，到下午都還不會感覺到頭油
搓起來的泡沫很綿密，沖完不會有殘留感留在頭髮上
整體來說可以給95分！","['跟上', '流行', '最近', '評價', '不錯', '雪芙蘭', '金萱', '控油', '女孩', '困擾', '安全帽', '戴久', '頭發', '塌掉', '外面', '聚餐油', '煙味', '乾淨', '金萱', '遇上', '迎刃而解', '過度', '金萱', '力度', '好處', '平衡', '控制', '除掉', '頭皮', '髮尾', '乾澀感', '目前', '快要', '髮根', '乾淨', '蓬鬆', '下午', '感覺到', '頭油', '搓起來', '泡沫', '綿密', '沖完', '殘留感', '留在', '整體']"
"我們家長年都會放一罐海倫
因為我老公頭皮屑問題只有海倫可以解決
之前都買常態版的，這次換買男士專用的給老公用看看
【產品包裝&外觀】
***************
正品容量:500ml
藥妝店特價:219$
***************
比他們常態版的容量750ml小罐一點點
包裝一樣是帶點半月型的塑膠罐裝
比較不一樣的是男士專用整瓶是深藍色的色調
按壓式壓頭
這個頭就很一般沒什麼需要特別介紹的
【產品介紹】
(下圖轉貼自:屈臣氏網路商店)
【產品質地】
藍綠色凝露質地
帶點流動性
起泡度還不錯
味道","['長年', '海倫', '老公', '頭皮屑', '海倫', '解決', '常態版', '換買', '男士', '專用', '老公', '包裝', '外觀', '容量', '藥妝店', '特價', '常態版', '容量', '包裝', '塑膠', '罐裝', '男士', '專用', '深藍色', '色調', '按壓式', '介紹', '介紹', '下圖', '轉貼', '屈臣氏', '網路', '商店', '質地', '藍綠色', '凝露質', '地帶點', '流動性', '起泡度', '不錯', '味道']"
"Essential洗髮乳共有五款分別為五個顏色做區分，
先前只有記錄過一瓶，
中間斷斷續續有使用過但沒有記錄到，
這次一次記錄完畢囉，
美髮產品是我家三姊妹最愛買的東西，
從我娘家開始浴室就擺滿了零瑯滿目的產品，
現在擁有專屬自己的獨立浴室，
那就是我把浴室發揮得淋漓盡致的時候了，
試用品或是正貨都會交替使用，
我自己除了落健已經維持使用將近四年多的時間，
因為洗髮洗兩次的關係，
我第一次洗髮都會選用不同品牌，
Essential也是使用循環之一，
瞬效亮澤去毛燥洗髮乳(粉色包裝)
宜人的香花味，
質地為","['Essential', '分別', '顏色', '區分', '先前', '只有', '記錄', '中間', '斷斷續續', '記錄到', '記錄', '完畢', '美髮', '姊妹', '東西', '娘家', '浴室', '擺滿', '零瑯滿目', '現在', '專屬', '獨立', '浴室', '浴室', '發揮', '淋漓盡致', '正貨', '交替', '落健', '已經', '維持', '時間', '關係', '選用', '不同', 'Essential', '循環', '亮澤', '毛燥', '粉色', '包裝', '宜人', '香花', '味質']"
"因為我很容易掉頭髮，頭皮還有些許脂漏性皮膚炎, 常常因頭皮癢手就不受控去抓，導致頭皮受傷發炎。
但使用Aromase 艾瑪絲5α捷利爾頭皮淨化液，不僅洗頭減少掉髮，頭皮感覺會呼吸，也改善頭皮癢。
我洗頭都是洗2次，使用頭皮淨化搭配頭皮按摩刷幫頭皮做SPA，按摩頭皮大約3-5分鐘然後沖洗，
再使用洗髮精清洗一次 。
現在每周都會使用護理一次，頭皮健康頭髮也會茂密蓬鬆。","['頭皮', '脂漏性', '皮膚炎', '常常', '頭皮', '導致', '頭皮', '受傷', '發炎', 'Aromase', '艾瑪絲5α', '捷利爾', '頭皮', '淨化液', '洗頭', '減少', '掉髮', '頭皮', '呼吸', '改善', '頭皮', '洗頭', '頭皮', '淨化', '搭配', '頭皮', '按摩', '頭皮', 'SPA', '按摩', '頭皮', '然後', '沖洗', '清洗', '現在', '護理', '頭皮', '健康', '茂密', '蓬鬆']"
"Ivy一直以來都是超長髮
而且非常不喜愛頭皮出現味道
最多隔一天一定要洗頭
因此洗髮精用量非常的兇~
也因為這樣用過各種洗髮精
洗頭皮的、蓬鬆髮的、控油的、修護的
Ivy不時就會更替洗髮精來使用
另一方面也顧及頭皮因氣候或身體狀況
就跟臉的肌膚一樣需要""換季保養
這是Ivy平常的髮況
因為是細軟髮，非常容易毛躁
如果沒有做好清潔會很容易掉髮
也會比較容易乾燥打結
Timotei 蒂沐蝶「金盞花植萃修護系列」
看到金盞花植萃、0矽靈先給80分
日本製造+歐盟有機認證再給20分
頭皮其實是女人的第二張臉
一定","['Ivy', '超長髮', '喜愛', '頭皮', '出現', '味道', '一定', '洗頭', '用量', '這樣', '用過', '頭皮', '蓬鬆髮', '控油', '修護', 'Ivy', '不時', '更替', '顧及', '頭皮', '氣候', '身體', '狀況', '肌膚', '換季', '保養', 'Ivy', '平常', '髮況', '細軟髮', '毛躁', '做好', '清潔', '掉髮', '乾燥', '打結', 'Timotei蒂', '沐蝶', '金盞花', '植萃', '修護', '金盞花', '植萃', '日本', '製造', '歐盟', '有機', '認證', '頭皮', '其實', '一定']"
